matchup,h2h_win_rate
Mozambique-Uganda,0.6666666666666666
Niger-Uganda,0.2857142857142857
Nigeria-Uganda,0.5
Rwanda-Uganda,0.4411764705882353
Saudi Arabia-Uganda,0.0
Senegal-Uganda,0.0
Seychelles-Uganda,1.0
Somalia-Uganda,0.7142857142857143
South Africa-Uganda,0.0
South Sudan-Uganda,0.6666666666666666
Sudan-Uganda,0.3
São Tomé and Príncipe-Uganda,0.5
Tajikistan-Uganda,0.5
Tanzania-Uganda,0.5416666666666666
Togo-Uganda,0.2857142857142857
Tunisia-Uganda,0.0
Turkmenistan-Uganda,0.5
Albania-Ukraine,0.7142857142857143
Andorra-Ukraine,1.0
Armenia-Ukraine,0.6666666666666666
Austria-Ukraine,0.5
Azerbaijan-Ukraine,0.3333333333333333
Bahrain-Ukraine,0.5
Belarus-Ukraine,0.5
Belgium-Ukraine,0.5
Bosnia and Herzegovina-Ukraine,0.5
Brazil-Ukraine,0.5
Bulgaria-Ukraine,0.6
Cameroon-Ukraine,0.5
Canada-Ukraine,0.0
Chile-Ukraine,0.5
Costa Rica-Ukraine,0.5
Croatia-Ukraine,0.125
Cyprus-Ukraine,0.3333333333333333
Czechia-Ukraine,0.3333333333333333
Denmark-Ukraine,0.0
England-Ukraine,0.1111111111111111
Estonia-Ukraine,1.0
Faroe Islands-Ukraine,1.0
Finland-Ukraine,0.6666666666666666
France-Ukraine,0.07692307692307693
Georgia-Ukraine,0.7
Germany-Ukraine,0.0
Greece-Ukraine,0.4
Iceland-Ukraine,0.5
Iran-Ukraine,0.5
Ireland-Ukraine,1.0
Israel-Ukraine,0.2
Italy-Ukraine,0.0
Japan-Ukraine,0.5
Kazakhstan-Ukraine,0.8
Kosovo-Ukraine,1.0
Latvia-Ukraine,1.0
Libya-Ukraine,0.0
Lithuania-Ukraine,0.6666666666666666
Luxembourg-Ukraine,1.0
Malta-Ukraine,0.5
Mexico-Ukraine,0.5
Moldova-Ukraine,0.6
Montenegro-Ukraine,0.0
Morocco-Ukraine,0.5
Netherlands-Ukraine,0.0
New Zealand-Ukraine,0.5
Niger-Ukraine,0.5
Nigeria-Ukraine,0.5
North Macedonia-Ukraine,0.6666666666666666
Northern Ireland-Ukraine,0.4
Norway-Ukraine,0.75
Poland-Ukraine,0.3333333333333333
Portugal-Ukraine,0.3333333333333333
Romania-Ukraine,0.3333333333333333
Russia-Ukraine,1.0
San Marino-Ukraine,1.0
Saudi Arabia-Ukraine,1.0
Scotland-Ukraine,0.5
Serbia-Ukraine,1.0
Slovakia-Ukraine,0.375
Slovenia-Ukraine,0.2
South Korea-Ukraine,0.0
Spain-Ukraine,0.0
Sweden-Ukraine,0.5
Switzerland-Ukraine,0.0
Tunisia-Ukraine,0.5
Turkey-Ukraine,0.25
Algeria-United Arab Emirates,0.2857142857142857
Andorra-United Arab Emirates,0.5
Angola-United Arab Emirates,0.5
Argentina-United Arab Emirates,0.5
Armenia-United Arab Emirates,0.5
Australia-United Arab Emirates,0.16666666666666666
Azerbaijan-United Arab Emirates,0.5
Bahrain-United Arab Emirates,0.4
Bangladesh-United Arab Emirates,1.0
Belarus-United Arab Emirates,1.0
Benin-United Arab Emirates,0.0
Bolivia-United Arab Emirates,0.5
Brazil-United Arab Emirates,0.5
Brunei-United Arab Emirates,1.0
Bulgaria-United Arab Emirates,0.2
Chile-United Arab Emirates,0.5
China-United Arab Emirates,0.2
Colombia-United Arab Emirates,0.5
Costa Rica-United Arab Emirates,0.5
Czechia-United Arab Emirates,0.0
Denmark-United Arab Emirates,0.5
Dominican Republic-United Arab Emirates,0.5
East Timor-United Arab Emirates,1.0
Egypt-United Arab Emirates,0.1111111111111111
Estonia-United Arab Emirates,0.0
Finland-United Arab Emirates,0.5
Gabon-United Arab Emirates,0.5
Gambia-United Arab Emirates,0.5
Georgia-United Arab Emirates,0.5
Germany-United Arab Emirates,0.0
Haiti-United Arab Emirates,0.5
Honduras-United Arab Emirates,0.0
Hong Kong-United Arab Emirates,0.6666666666666666
Hungary-United Arab Emirates,0.0
Iceland-United Arab Emirates,0.0
India-United Arab Emirates,0.6923076923076923
Indonesia-United Arab Emirates,0.6
Iran-United Arab Emirates,0.05
Iraq-United Arab Emirates,0.21621621621621623
Japan-United Arab Emirates,0.2631578947368421
Jordan-United Arab Emirates,0.6111111111111112
Kazakhstan-United Arab Emirates,0.6666666666666666
Kenya-United Arab Emirates,0.5
Kuwait-United Arab Emirates,0.37777777777777777
Kyrgyzstan-United Arab Emirates,1.0
Laos-United Arab Emirates,1.0
Lebanon-United Arab Emirates,0.6428571428571429
Libya-United Arab Emirates,0.3333333333333333
Lithuania-United Arab Emirates,0.5
Malaysia-United Arab Emirates,0.8181818181818182
Malta-United Arab Emirates,0.0
Mauritania-United Arab Emirates,0.5
Mexico-United Arab Emirates,0.5
Moldova-United Arab Emirates,0.5
Morocco-United Arab Emirates,0.25
Myanmar-United Arab Emirates,1.0
Nepal-United Arab Emirates,1.0
New Zealand-United Arab Emirates,1.0
North Korea-United Arab Emirates,0.25
North Yemen-United Arab Emirates,0.0
Norway-United Arab Emirates,0.0
Oman-United Arab Emirates,0.42857142857142855
Pakistan-United Arab Emirates,1.0
Palestine-United Arab Emirates,0.4
Paraguay-United Arab Emirates,0.0
Peru-United Arab Emirates,0.5
Philippines-United Arab Emirates,0.5
Poland-United Arab Emirates,0.0
Qatar-United Arab Emirates,0.3142857142857143
Romania-United Arab Emirates,0.5
Russia-United Arab Emirates,0.5
Saudi Arabia-United Arab Emirates,0.21621621621621623
Senegal-United Arab Emirates,0.0
Serbia-United Arab Emirates,0.5
Singapore-United Arab Emirates,1.0
Slovakia-United Arab Emirates,0.0
Slovenia-United Arab Emirates,0.0
South Africa-United Arab Emirates,0.5
South Korea-United Arab Emirates,0.09090909090909091
Sri Lanka-United Arab Emirates,1.0
Sudan-United Arab Emirates,1.0
Sweden-United Arab Emirates,1.0
Switzerland-United Arab Emirates,0.3333333333333333
Syria-United Arab Emirates,0.5416666666666666
Tajikistan-United Arab Emirates,0.5
Thailand-United Arab Emirates,0.5833333333333334
Togo-United Arab Emirates,1.0
Trinidad and Tobago-United Arab Emirates,0.0
Tunisia-United Arab Emirates,0.0
Turkmenistan-United Arab Emirates,0.3333333333333333
Ukraine-United Arab Emirates,0.5
Algeria-United States,0.5
Angola-United States,0.5
Antigua and Barbuda-United States,1.0
Argentina-United States,0.2
Armenia-United States,0.5
Australia-United States,0.3333333333333333
Austria-United States,0.5
Azerbaijan-United States,0.5
Barbados-United States,1.0
Belgium-United States,0.16666666666666666
Belize-United States,0.5
Bermuda-United States,0.8888888888888888
Bolivia-United States,0.25
Bosnia and Herzegovina-United States,0.5
Brazil-United States,0.05263157894736842
Cameroon-United States,0.5
Canada-United States,0.4090909090909091
Cayman Islands-United States,0.5
Chile-United States,0.3
China-United States,0.5714285714285714
Colombia-United States,0.14285714285714285
Costa Rica-United States,0.4772727272727273
Croatia-United States,0.5
Cuba-United States,0.8461538461538461
Curaçao-United States,0.5
Czechia-United States,0.0
Denmark-United States,0.0
East Germany-United States,0.5
Ecuador-United States,0.3333333333333333
Egypt-United States,0.0
El Salvador-United States,0.7
England-United States,0.18181818181818182
Estonia-United States,0.5
Finland-United States,0.5
France-United States,0.0
Germany-United States,0.36363636363636365
Ghana-United States,0.5
Greece-United States,0.5
Grenada-United States,1.0
Guadeloupe-United States,0.5
Guatemala-United States,0.5925925925925926
Guyana-United States,0.5
Haiti-United States,0.3888888888888889
Honduras-United States,0.6666666666666666
Hungary-United States,0.5
Iceland-United States,0.3333333333333333
Indonesia-United States,0.5
Iran-United States,0.0
Ireland-United States,0.2222222222222222
Israel-United States,0.0
Italy-United States,0.1
Ivory Coast-United States,0.5
Jamaica-United States,0.6176470588235294
Japan-United States,0.3333333333333333
Kuwait-United States,0.5
Latvia-United States,0.5
Liechtenstein-United States,0.5
Luxembourg-United States,0.5
Malta-United States,0.5
Martinique-United States,1.0
Mexico-United States,0.3037974683544304
Moldova-United States,0.0
Morocco-United States,0.0
Netherlands-United States,0.16666666666666666
New Zealand-United States,0.6666666666666666
Nicaragua-United States,0.5
Nigeria-United States,1.0
North Korea-United States,0.5
North Macedonia-United States,0.5
Northern Ireland-United States,0.0
Norway-United States,0.3333333333333333
Oman-United States,0.5
Panama-United States,0.6428571428571429
Paraguay-United States,0.5
Peru-United States,0.5
Philippines-United States,0.5
Poland-United States,0.4375
Portugal-United States,0.3333333333333333
Puerto Rico-United States,0.5
Qatar-United States,0.5
Romania-United States,0.3333333333333333
Russia-United States,0.125
Saint Kitts and Nevis-United States,0.5
Saudi Arabia-United States,0.42857142857142855
Scotland-United States,0.2222222222222222
Serbia-United States,0.0
Slovakia-United States,0.5
Slovenia-United States,0.5
South Africa-United States,1.0
South Korea-United States,0.2222222222222222
Spain-United States,0.25
St Vincent & Grenadines-United States,1.0
Sweden-United States,0.4
Switzerland-United States,0.1111111111111111
Thailand-United States,0.5
Trinidad and Tobago-United States,0.7575757575757576
Tunisia-United States,0.5
Turkey-United States,0.5
Ukraine-United States,0.0
Algeria-Uruguay,0.5
Angola-Uruguay,0.5
Argentina-Uruguay,0.3
Australia-Uruguay,0.375
Austria-Uruguay,0.3333333333333333
Belgium-Uruguay,0.0
Bolivia-Uruguay,0.6808510638297872
Brazil-Uruguay,0.2625
Bulgaria-Uruguay,0.0
Cameroon-Uruguay,0.5
Canada-Uruguay,1.0
Chile-Uruguay,0.5647058823529412
China-Uruguay,0.5
Colombia-Uruguay,0.43478260869565216
Costa Rica-Uruguay,0.5833333333333334
Cuba-Uruguay,0.5
Czechia-Uruguay,0.6666666666666666
Denmark-Uruguay,0.0
Dominican Republic-Uruguay,0.5
East Germany-Uruguay,0.0
Ecuador-Uruguay,0.6326530612244898
Egypt-Uruguay,1.0
England-Uruguay,0.4
Estonia-Uruguay,0.0
Finland-Uruguay,1.0
France-Uruguay,0.3333333333333333
Georgia-Uruguay,0.5
Germany-Uruguay,0.1
Ghana-Uruguay,0.0
Guatemala-Uruguay,0.5
Haiti-Uruguay,0.5
Honduras-Uruguay,0.0
Hungary-Uruguay,0.0
India-Uruguay,0.5
Indonesia-Uruguay,0.5
Iran-Uruguay,0.0
Iraq-Uruguay,0.5
Ireland-Uruguay,0.6666666666666666
Israel-Uruguay,0.6
Italy-Uruguay,0.4
Ivory Coast-Uruguay,0.5
Jamaica-Uruguay,0.6666666666666666
Japan-Uruguay,0.5
Jordan-Uruguay,1.0
Libya-Uruguay,1.0
Luxembourg-Uruguay,0.5
Mexico-Uruguay,0.34782608695652173
Morocco-Uruguay,1.0
Netherlands-Uruguay,0.6
New Zealand-Uruguay,1.0
Nicaragua-Uruguay,0.5
Nigeria-Uruguay,0.5
Northern Ireland-Uruguay,0.3333333333333333
Norway-Uruguay,1.0
Oman-Uruguay,0.5
Panama-Uruguay,1.0
Paraguay-Uruguay,0.4230769230769231
Peru-Uruguay,0.5352112676056338
Poland-Uruguay,0.3333333333333333
Portugal-Uruguay,0.3333333333333333
Romania-Uruguay,0.5
Russia-Uruguay,0.125
Saar-Uruguay,0.5
Saudi Arabia-Uruguay,0.0
Scotland-Uruguay,0.6666666666666666
Senegal-Uruguay,0.5
Serbia-Uruguay,0.4
Singapore-Uruguay,0.5
Slovenia-Uruguay,1.0
South Africa-Uruguay,0.5
South Korea-Uruguay,0.6666666666666666
Spain-Uruguay,0.0
Sweden-Uruguay,0.5
Switzerland-Uruguay,0.6666666666666666
Tahiti-Uruguay,0.5
Thailand-Uruguay,0.5
Trinidad and Tobago-Uruguay,0.5
Tunisia-Uruguay,0.5
Turkey-Uruguay,0.5
Ukraine-Uruguay,0.5
United Arab Emirates-Uruguay,0.5
United States-Uruguay,0.3333333333333333
Albania-Uzbekistan,0.5
Armenia-Uzbekistan,0.0
Australia-Uzbekistan,0.0
Azerbaijan-Uzbekistan,0.2222222222222222
Bahrain-Uzbekistan,0.36363636363636365
Bangladesh-Uzbekistan,1.0
Belarus-Uzbekistan,0.0
Bolivia-Uzbekistan,0.5
Bosnia and Herzegovina-Uzbekistan,1.0
Burkina Faso-Uzbekistan,0.5
Cambodia-Uzbekistan,1.0
Cameroon-Uzbekistan,0.5
Canada-Uzbekistan,0.5
China-Uzbekistan,0.5
Costa Rica-Uzbekistan,0.5
Egypt-Uzbekistan,0.5
Estonia-Uzbekistan,0.0
Georgia-Uzbekistan,0.0
Hong Kong-Uzbekistan,0.625
India-Uzbekistan,0.8
Indonesia-Uzbekistan,0.0
Iran-Uzbekistan,0.11764705882352941
Iraq-Uzbekistan,0.5
Israel-Uzbekistan,0.5
Japan-Uzbekistan,0.1
Jordan-Uzbekistan,0.5
Kazakhstan-Uzbekistan,0.4
Kuwait-Uzbekistan,0.5
Kyrgyzstan-Uzbekistan,1.0
Latvia-Uzbekistan,0.5
Lebanon-Uzbekistan,0.8
Malaysia-Uzbekistan,0.8333333333333334
Maldives-Uzbekistan,0.5
Mexico-Uzbekistan,0.5
Mongolia-Uzbekistan,1.0
Montenegro-Uzbekistan,0.5
Morocco-Uzbekistan,0.5
New Zealand-Uzbekistan,0.5
Nigeria-Uzbekistan,0.0
North Korea-Uzbekistan,0.7272727272727273
Oman-Uzbekistan,0.42857142857142855
Palestine-Uzbekistan,0.8
Philippines-Uzbekistan,1.0
Qatar-Uzbekistan,0.5625
Russia-Uzbekistan,0.5
Saudi Arabia-Uzbekistan,0.36363636363636365
Senegal-Uzbekistan,0.5
Singapore-Uzbekistan,1.0
Slovakia-Uzbekistan,0.5
South Korea-Uzbekistan,0.06666666666666667
South Sudan-Uzbekistan,0.5
Sri Lanka-Uzbekistan,1.0
Sweden-Uzbekistan,0.5
Syria-Uzbekistan,0.3333333333333333
Taiwan-Uzbekistan,1.0
Tajikistan-Uzbekistan,0.625
Thailand-Uzbekistan,0.5
Turkey-Uzbekistan,0.5
Turkmenistan-Uzbekistan,0.8333333333333334
Uganda-Uzbekistan,0.5
Ukraine-Uzbekistan,0.0
United Arab Emirates-Uzbekistan,0.2777777777777778
United States-Uzbekistan,0.5
Uruguay-Uzbekistan,0.0
American Samoa-Vanuatu,1.0
Australia-Vanuatu,0.0
Brunei-Vanuatu,0.5
Cook Islands-Vanuatu,0.5
Estonia-Vanuatu,0.5
Fiji-Vanuatu,0.2631578947368421
Guam-Vanuatu,1.0
Guinea-Vanuatu,0.5
India-Vanuatu,0.5
Indonesia-Vanuatu,0.5
Kiribati-Vanuatu,0.5
Lebanon-Vanuatu,0.5
Mongolia-Vanuatu,0.5
New Caledonia-Vanuatu,0.20512820512820512
New Zealand-Vanuatu,0.07692307692307693
Papua New Guinea-Vanuatu,0.375
Samoa-Vanuatu,1.0
Solomon Islands-Vanuatu,0.1891891891891892
Tahiti-Vanuatu,0.20833333333333334
Tonga-Vanuatu,1.0
Tuvalu-Vanuatu,1.0
Angola-Venezuela,0.5
Argentina-Venezuela,0.06896551724137931
Aruba-Venezuela,1.0
Australia-Venezuela,0.0
Austria-Venezuela,0.5
Bolivia-Venezuela,0.34146341463414637
Brazil-Venezuela,0.034482758620689655
Canada-Venezuela,0.0
Chile-Venezuela,0.13333333333333333
China-Venezuela,0.5
Colombia-Venezuela,0.16279069767441862
Costa Rica-Venezuela,0.25
Cuba-Venezuela,1.0
Curaçao-Venezuela,0.2222222222222222
Ecuador-Venezuela,0.36363636363636365
El Salvador-Venezuela,0.6666666666666666
Estonia-Venezuela,0.5
Guatemala-Venezuela,0.625
Guinea-Venezuela,0.5
Haiti-Venezuela,0.5
Honduras-Venezuela,0.5
Iceland-Venezuela,0.5
Iran-Venezuela,0.0
Italy-Venezuela,0.5
Jamaica-Venezuela,0.5714285714285714
Japan-Venezuela,0.0
Malta-Venezuela,0.5
Mexico-Venezuela,0.0
Moldova-Venezuela,0.5
New Zealand-Venezuela,0.5
Nigeria-Venezuela,0.0
North Korea-Venezuela,0.0
Panama-Venezuela,0.4444444444444444
Paraguay-Venezuela,0.17857142857142858
Peru-Venezuela,0.21052631578947367
Puerto Rico-Venezuela,1.0
Saudi Arabia-Venezuela,1.0
Serbia-Venezuela,0.5
South Korea-Venezuela,0.5
Spain-Venezuela,0.0
Sweden-Venezuela,0.5
Switzerland-Venezuela,0.5
Syria-Venezuela,1.0
Trinidad and Tobago-Venezuela,0.4
United Arab Emirates-Venezuela,1.0
United States-Venezuela,0.16666666666666666
Uruguay-Venezuela,0.14705882352941177
Uzbekistan-Venezuela,0.5
Afghanistan-Vietnam,0.0
Albania-Vietnam,0.5
Australia-Vietnam,0.0
Bahrain-Vietnam,0.5
Bangladesh-Vietnam,0.0
Bosnia and Herzegovina-Vietnam,0.5
Cambodia-Vietnam,0.75
China-Vietnam,0.1
Curaçao-Vietnam,0.5
Estonia-Vietnam,0.5
Guam-Vietnam,1.0
Hong Kong-Vietnam,0.42105263157894735
India-Vietnam,0.3888888888888889
Indonesia-Vietnam,0.2826086956521739
Iran-Vietnam,0.5
Iraq-Vietnam,0.0
Israel-Vietnam,0.0
Jamaica-Vietnam,0.5
Japan-Vietnam,0.1
Jordan-Vietnam,0.0
Kazakhstan-Vietnam,0.5
Kuwait-Vietnam,0.5
Kyrgyzstan-Vietnam,0.5
Laos-Vietnam,0.9090909090909091
Lebanon-Vietnam,0.25
Macao-Vietnam,1.0
Malaysia-Vietnam,0.4918032786885246
Maldives-Vietnam,1.0
Mongolia-Vietnam,1.0
Mozambique-Vietnam,0.5
Myanmar-Vietnam,0.44
Nepal-Vietnam,1.0
New Zealand-Vietnam,0.5
North Korea-Vietnam,0.14285714285714285
Oman-Vietnam,0.0
Pakistan-Vietnam,0.0
Palestine-Vietnam,0.0
Philippines-Vietnam,0.8421052631578947
Qatar-Vietnam,0.2
Russia-Vietnam,0.5
Saudi Arabia-Vietnam,0.0
Singapore-Vietnam,0.5111111111111111
South Korea-Vietnam,0.08333333333333333
Sri Lanka-Vietnam,0.3333333333333333
Syria-Vietnam,0.3333333333333333
Taiwan-Vietnam,0.4375
Tajikistan-Vietnam,0.0
Thailand-Vietnam,0.42105263157894735
Turkmenistan-Vietnam,0.2
United Arab Emirates-Vietnam,0.3333333333333333
Uzbekistan-Vietnam,0.0
Albania-Wales,0.3333333333333333
Andorra-Wales,1.0
Argentina-Wales,0.0
Armenia-Wales,0.0
Australia-Wales,0.5
Austria-Wales,0.3
Azerbaijan-Wales,0.8571428571428571
Belarus-Wales,0.8333333333333334
Belgium-Wales,0.2777777777777778
Bosnia and Herzegovina-Wales,0.0
Brazil-Wales,0.1111111111111111
Bulgaria-Wales,0.4444444444444444
Canada-Wales,0.6666666666666666
Chile-Wales,0.5
China-Wales,0.5
Costa Rica-Wales,1.0
Croatia-Wales,0.0
Cyprus-Wales,0.6666666666666666
Czechia-Wales,0.23529411764705882
Denmark-Wales,0.4
East Germany-Wales,0.3333333333333333
England-Wales,0.14953271028037382
Estonia-Wales,0.6666666666666666
Faroe Islands-Wales,1.0
Finland-Wales,0.4
France-Wales,0.2
Georgia-Wales,0.0
Germany-Wales,0.125
Gibraltar-Wales,1.0
Greece-Wales,0.0
Hungary-Wales,0.45454545454545453
Iceland-Wales,0.625
Iran-Wales,1.0
Ireland-Wales,0.4423076923076923
Israel-Wales,0.6
Italy-Wales,0.2222222222222222
Jamaica-Wales,0.5
Japan-Wales,0.5
Kazakhstan-Wales,1.0
Kuwait-Wales,0.0
Latvia-Wales,1.0
Liechtenstein-Wales,1.0
Luxembourg-Wales,1.0
Malta-Wales,1.0
Mexico-Wales,0.0
Moldova-Wales,0.6666666666666666
Montenegro-Wales,0.5
Netherlands-Wales,0.0
New Zealand-Wales,0.5
North Macedonia-Wales,0.3333333333333333
Northern Ireland-Wales,0.45161290322580644
Norway-Wales,0.2
Panama-Wales,0.5
Paraguay-Wales,0.5
Poland-Wales,0.1
Portugal-Wales,0.3333333333333333
Qatar-Wales,0.5
Romania-Wales,0.25
Russia-Wales,0.1111111111111111
San Marino-Wales,1.0
Saudi Arabia-Wales,0.5
Scotland-Wales,0.21153846153846154
Serbia-Wales,0.0
Slovakia-Wales,0.6
Slovenia-Wales,0.5
South Africa-Wales,0.5
South Korea-Wales,0.5
Spain-Wales,0.2
Sweden-Wales,0.0
Switzerland-Wales,0.2857142857142857
Trinidad and Tobago-Wales,1.0
Tunisia-Wales,0.5
Turkey-Wales,0.4
Ukraine-Wales,0.0
United States-Wales,0.0
Uruguay-Wales,0.0
American Samoa-Wallis and Futuna,0.0
Cook Islands-Wallis and Futuna,0.5
Fiji-Wallis and Futuna,0.5
Guam-Wallis and Futuna,0.5
New Caledonia-Wallis and Futuna,0.0
Papua New Guinea-Wallis and Futuna,0.0
Solomon Islands-Wallis and Futuna,0.0
Tahiti-Wallis and Futuna,0.0
Tonga-Wallis and Futuna,0.0
Vanuatu-Wallis and Futuna,0.0
American Samoa-Western Samoa,1.0
Cook Islands-Western Samoa,0.5
Fiji-Western Samoa,0.5
New Caledonia-Western Samoa,0.5
New Zealand-Western Samoa,0.0
Papua New Guinea-Western Samoa,0.5
Solomon Islands-Western Samoa,0.5
Tahiti-Western Samoa,0.0
Taiwan-Western Samoa,0.5
Tonga-Western Samoa,0.0
Vanuatu-Western Samoa,0.5
Wallis and Futuna-Western Samoa,0.5
Algeria-Yemen,0.0
Bahrain-Yemen,0.09523809523809523
Bangladesh-Yemen,0.5
Bhutan-Yemen,0.75
Brunei-Yemen,1.0
Burkina Faso-Yemen,0.5
Cambodia-Yemen,1.0
Chad-Yemen,0.5
China-Yemen,0.2
Comoros-Yemen,1.0
Djibouti-Yemen,0.0
Egypt-Yemen,0.5
Eritrea-Yemen,0.5
Ethiopia-Yemen,0.0
Finland-Yemen,0.5
Guinea-Yemen,0.5
Hong Kong-Yemen,0.5
India-Yemen,0.6666666666666666
Indonesia-Yemen,0.0
Iran-Yemen,0.0
Iraq-Yemen,0.05263157894736842
Japan-Yemen,0.0
Jordan-Yemen,0.25
Kenya-Yemen,0.5
Kuwait-Yemen,0.0
Kyrgyzstan-Yemen,1.0
Lebanon-Yemen,0.25
Libya-Yemen,0.0
Malawi-Yemen,0.5
Malaysia-Yemen,0.3333333333333333
Maldives-Yemen,0.6666666666666666
Mauritania-Yemen,1.0
Mongolia-Yemen,0.5
Morocco-Yemen,0.0
Nepal-Yemen,0.8
North Korea-Yemen,0.0
Oman-Yemen,0.0
Pakistan-Yemen,1.0
Palestine-Yemen,0.4444444444444444
Philippines-Yemen,0.25
Qatar-Yemen,0.1
Saudi Arabia-Yemen,0.09523809523809523
Senegal-Yemen,0.5
Singapore-Yemen,0.0
South Korea-Yemen,0.0
Sri Lanka-Yemen,0.3333333333333333
Sudan-Yemen,0.3333333333333333
Syria-Yemen,0.3333333333333333
Tajikistan-Yemen,0.6666666666666666
Tanzania-Yemen,0.5
Thailand-Yemen,0.0
Turkmenistan-Yemen,0.0
Uganda-Yemen,0.5
United Arab Emirates-Yemen,0.16666666666666666
Uzbekistan-Yemen,0.0
Vietnam-Yemen,0.5
Algeria-Zambia,0.3333333333333333
Angola-Zambia,0.29411764705882354
Belgium-Zambia,0.5
Benin-Zambia,0.0
Botswana-Zambia,0.5909090909090909
Brazil-Zambia,0.5
Burkina Faso-Zambia,0.6
Burundi-Zambia,0.25
Cameroon-Zambia,0.2
Cape Verde-Zambia,0.5
Chad-Zambia,0.3333333333333333
Chile-Zambia,0.5
China-Zambia,0.5
Comoros-Zambia,0.5714285714285714
Congo-Zambia,0.6153846153846154
Cuba-Zambia,0.5
Cyprus-Zambia,1.0
DR Congo-Zambia,0.3225806451612903
Djibouti-Zambia,1.0
Ecuador-Zambia,0.0
Egypt-Zambia,0.20833333333333334
Equatorial Guinea-Zambia,0.5
Eswatini-Zambia,0.6428571428571429
Ethiopia-Zambia,0.5714285714285714
Gabon-Zambia,0.5
Gambia-Zambia,1.0
Ghana-Zambia,0.45454545454545453
Guatemala-Zambia,0.5
Guinea-Bissau-Zambia,0.3333333333333333
Guinea-Zambia,0.6666666666666666
Honduras-Zambia,0.5
India-Zambia,1.0
Iran-Zambia,0.5
Iraq-Zambia,0.0
Israel-Zambia,0.0
Ivory Coast-Zambia,0.5
Jamaica-Zambia,0.3333333333333333
Japan-Zambia,0.5
Jordan-Zambia,0.5
Kenya-Zambia,0.49019607843137253
Kuwait-Zambia,0.0
Lesotho-Zambia,0.5882352941176471
Liberia-Zambia,1.0
Libya-Zambia,0.3333333333333333
Madagascar-Zambia,0.6666666666666666
Malawi-Zambia,0.5432098765432098
Mali-Zambia,0.3333333333333333
Mauritania-Zambia,1.0
Mauritius-Zambia,0.8
Morocco-Zambia,0.3
Mozambique-Zambia,0.7619047619047619
Namibia-Zambia,0.4117647058823529
Niger-Zambia,0.25
Nigeria-Zambia,0.3
North Korea-Zambia,0.5
Norway-Zambia,0.5
Oman-Zambia,0.0
Russia-Zambia,0.5
Rwanda-Zambia,0.5714285714285714
Saudi Arabia-Zambia,0.16666666666666666
Senegal-Zambia,0.2857142857142857
Seychelles-Zambia,0.6666666666666666
Sierra Leone-Zambia,0.6666666666666666
Somalia-Zambia,1.0
South Africa-Zambia,0.3333333333333333
South Korea-Zambia,0.6666666666666666
Sudan-Zambia,0.44
Tanzania-Zambia,0.48484848484848486
Togo-Zambia,0.42857142857142855
Tunisia-Zambia,0.21428571428571427
Uganda-Zambia,0.4523809523809524
Yemen-Zambia,0.0
Burundi-Zanzibar,0.3333333333333333
Eritrea-Zanzibar,1.0
Ethiopia-Zanzibar,0.1
Greenland-Zanzibar,0.5
Guinea-Zanzibar,0.5
Ivory Coast-Zanzibar,0.5
Kenya-Zanzibar,0.10526315789473684
Libya-Zanzibar,0.5
Malawi-Zanzibar,0.07692307692307693
Nigeria-Zanzibar,0.5
Northern Cyprus-Zanzibar,0.3333333333333333
Rwanda-Zanzibar,0.2727272727272727
Somalia-Zanzibar,0.5714285714285714
South Sudan-Zanzibar,0.5
Sudan-Zanzibar,0.2857142857142857
Tanzania-Zanzibar,0.20930232558139536
Uganda-Zanzibar,0.125
Zambia-Zanzibar,0.0
Algeria-Zimbabwe,0.125
Angola-Zimbabwe,0.4
Australia-Zimbabwe,0.0
Bahrain-Zimbabwe,0.5
Benin-Zimbabwe,0.0
Bosnia and Herzegovina-Zimbabwe,0.5
Botswana-Zimbabwe,0.5882352941176471
Brazil-Zimbabwe,0.5
Burkina Faso-Zimbabwe,0.75
Burundi-Zimbabwe,0.0
Cameroon-Zimbabwe,0.2727272727272727
Cape Verde-Zimbabwe,0.0
Central African Republic-Zimbabwe,1.0
China-Zimbabwe,0.5
Comoros-Zimbabwe,1.0
Congo-Zimbabwe,0.0
DR Congo-Zimbabwe,0.5
Djibouti-Zimbabwe,1.0
Egypt-Zimbabwe,0.07692307692307693
Eritrea-Zimbabwe,1.0
Eswatini-Zimbabwe,0.7058823529411765
Ethiopia-Zimbabwe,0.3333333333333333
Gabon-Zimbabwe,0.0
Ghana-Zimbabwe,0.14285714285714285
Guinea-Zimbabwe,0.1111111111111111
India-Zimbabwe,0.5
Indonesia-Zimbabwe,0.5
Israel-Zimbabwe,1.0
Ivory Coast-Zimbabwe,0.0
Japan-Zimbabwe,0.5
Jordan-Zimbabwe,0.5
Kenya-Zimbabwe,0.07692307692307693
Kuwait-Zimbabwe,0.5
Lesotho-Zimbabwe,0.6190476190476191
Liberia-Zimbabwe,0.6666666666666666
Libya-Zimbabwe,0.0
Madagascar-Zimbabwe,0.6666666666666666
Malawi-Zimbabwe,0.38461538461538464
Mali-Zimbabwe,0.3333333333333333
Mauritania-Zimbabwe,1.0
Mauritius-Zimbabwe,0.6666666666666666
Morocco-Zimbabwe,0.0
Mozambique-Zimbabwe,0.5416666666666666
Namibia-Zimbabwe,0.46153846153846156
Niger-Zimbabwe,0.5
Nigeria-Zimbabwe,0.1
